0.002394,-0.002993,-3.156416,-8.612650,-218.593384,-570.319397,
0.000000,-0.002993,-3.156416,-8.615646,-218.624969,-570.405701,
0.000000,-0.002394,-3.156416,-8.618035,-218.656464,-570.491638,
0.000000,-0.001197,-3.156416,-8.619231,-218.687988,-570.577698,
0.000000,-0.002394,-3.156416,-8.621640,-218.719742,-570.664490,
0.000000,0.000000,-3.156416,-8.621640,-218.751190,-570.750427,
-0.001796,0.000000,-3.158213,-8.621640,-218.782806,-570.836731,
-0.001796,0.000000,-3.159976,-8.621640,-218.813843,-570.921448,
0.000000,0.000000,-3.159976,-8.621640,-218.845245,-571.007080,
0.000599,0.000000,-3.159361,-8.621640,-218.877701,-571.095642,
0.000000,0.000599,-3.159361,-8.621043,-218.909210,-571.181702,
0.002394,0.001197,-3.157000,-8.619862,-218.940353,-571.266724,
0.001796,0.000000,-3.155177,-8.619862,-218.972366,-571.354187,
0.000599,0.001796,-3.154587,-8.618093,-219.003464,-571.439148,
0.000000,0.003591,-3.154587,-8.614443,-219.035522,-571.526672,
0.000000,0.003591,-3.154587,-8.610847,-219.067123,-571.612854,
0.000599,0.002993,-3.153985,-8.607837,-219.098846,-571.699463,
0.001796,0.000599,-3.152225,-8.607249,-219.129761,-571.783875,
0.002993,-0.000599,-3.149233,-8.607848,-219.161224,-571.869873,
0.002993,0.000000,-3.146244,-8.607848,-219.192642,-571.955872,
0.000000,0.000000,-3.146244,-8.607848,-219.223663,-572.040771,
0.000000,-0.001197,-3.146244,-8.609082,-219.256119,-572.129578,
0.000599,-0.002394,-3.145640,-8.611500,-219.287872,-572.216492,
0.000599,-0.000599,-3.145041,-8.612099,-219.319366,-572.302734,
0.001197,-0.000599,-3.143841,-8.612699,-219.350861,-572.389038,
0.000000,0.000000,-3.143841,-8.612699,-219.381378,-572.472595,
0.000000,0.001197,-3.143841,-8.611467,-219.413712,-572.561157,
-0.001796,0.001197,-3.145640,-8.610269,-219.445206,-572.647400,
0.000000,0.002394,-3.145640,-8.607886,-219.476501,-572.733093,
-0.000599,0.001197,-3.146242,-8.606681,-219.508194,-572.819824,
0.000000,0.003591,-3.146242,-8.603176,-219.538879,-572.903748,
-0.002993,0.002993,-3.149317,-8.600102,-219.571228,-572.992065,
-0.003591,0.001796,-3.152827,-8.598347,-219.602066,-573.076172,
-0.000599,0.000000,-3.153437,-8.598347,-219.634201,-573.163757,
-0.002394,0.000599,-3.155841,-8.597746,-219.665878,-573.250061,
-0.004190,-0.001796,-3.160034,-8.599543,-219.697495,-573.336121,
-0.004788,-0.001796,-3.164821,-8.601337,-219.729141,-573.422119,
-0.004788,-0.002394,-3.169619,-8.603737,-219.760895,-573.508301,
-0.003591,-0.001197,-3.173220,-8.604937,-219.792725,-573.594604,
-0.000599,0.000000,-3.173815,-8.604937,-219.824295,-573.680237,
0.000000,0.000599,-3.173815,-8.604348,-219.855469,-573.764771,
0.000000,0.000000,-3.173815,-8.604348,-219.887619,-573.851868,
0.002394,-0.001197,-3.171398,-8.605556,-219.919632,-573.938721,
0.002394,-0.001197,-3.168995,-8.606759,-219.951447,-574.025085,
0.003591,-0.000599,-3.165481,-8.607345,-219.982407,-574.109314,
0.002993,0.000000,-3.162438,-8.607345,-220.014572,-574.196838,
0.000000,0.000000,-3.162438,-8.607345,-220.046143,-574.282715,
-0.001796,-0.001197,-3.164252,-8.608554,-220.078110,-574.369690,
0.000000,-0.001796,-3.164252,-8.610349,-220.109741,-574.455811,
-0.001796,-0.002394,-3.166049,-8.612744,-220.141418,-574.541992,
-0.000599,-0.003591,-3.166647,-8.616336,-220.173065,-574.628174,
-0.003591,-0.004788,-3.170178,-8.621044,-220.204239,-574.712952,
-0.001796,-0.001796,-3.171973,-8.622839,-220.235947,-574.799133,
-0.002993,-0.001197,-3.174960,-8.624034,-220.267624,-574.885254,
-0.002394,0.000000,-3.177404,-8.624034,-220.300049,-574.973267,
0.000000,-0.001197,-3.177404,-8.625233,-220.331879,-575.059631,
0.000000,0.000000,-3.177404,-8.625233,-220.362946,-575.143982,
0.002394,0.000599,-3.174948,-8.624619,-220.395523,-575.232483,
0.002394,-0.002993,-3.172555,-8.627610,-220.427231,-575.318665,
0.000599,-0.002993,-3.171968,-8.630547,-220.458344,-575.403381,
0.000599,-0.000599,-3.171368,-8.631145,-220.490128,-575.489868,
0.001197,-0.001197,-3.170148,-8.632365,-220.522430,-575.577759,
0.000000,0.000000,-3.170148,-8.632365,-220.554001,-575.663696,
0.000000,-0.002394,-3.170148,-8.634766,-220.585770,-575.750244,
-0.001197,-0.003591,-3.171353,-8.638380,-220.617706,-575.837158,
0.000000,-0.001197,-3.171353,-8.639577,-220.649429,-575.923645,
-0.000599,-0.001796,-3.171951,-8.641371,-220.681122,-576.009949,
-0.004788,0.000000,-3.176724,-8.641371,-220.712784,-576.096069,
-0.002394,0.000000,-3.179072,-8.641371,-220.743973,-576.180786,
0.000000,0.001197,-3.179072,-8.640146,-220.776489,-576.269165,
-0.000599,0.001796,-3.179660,-8.638381,-220.807739,-576.354004,
-0.001197,0.001197,-3.180859,-8.637182,-220.839600,-576.440552,
-0.001796,0.003591,-3.182689,-8.633522,-220.872040,-576.528503,
-0.002993,0.004190,-3.185687,-8.629325,-220.903946,-576.614929,
-0.001796,0.004190,-3.187482,-8.625137,-220.935791,-576.701172,
-0.000599,0.002394,-3.188083,-8.622734,-220.967789,-576.787720,
-0.002993,0.001197,-3.191080,-8.621535,-220.999771,-576.874084,
-0.002993,0.001197,-3.194014,-8.620362,-221.031067,-576.958557,
-0.002394,0.000000,-3.196453,-8.620362,-221.063644,-577.046387,
0.000599,0.000000,-3.195853,-8.620362,-221.095688,-577.132813,
0.001197,-0.000599,-3.194656,-8.620960,-221.127625,-577.218994,
0.000000,0.000599,-3.194656,-8.620377,-221.158813,-577.303101,
0.000000,0.001197,-3.194656,-8.619154,-221.191437,-577.391113,
-0.002394,0.000000,-3.197054,-8.619154,-221.223450,-577.477417,
-0.002394,-0.001796,-3.199459,-8.620958,-221.255585,-577.564026,
-0.002993,-0.001197,-3.202389,-8.622130,-221.286942,-577.648438,
-0.002993,-0.001197,-3.205392,-8.623331,-221.319107,-577.734924,
-0.001197,-0.002993,-3.206615,-8.626390,-221.351883,-577.823120,
0.001197,-0.002394,-3.205417,-8.628786,-221.383972,-577.909546,
0.001796,-0.005387,-3.203627,-8.634156,-221.415894,-577.995605,
0.000599,-0.003591,-3.203038,-8.637687,-221.447403,-578.080505,
-0.000599,-0.004788,-3.203636,-8.642466,-221.479370,-578.166748,
0.000000,-0.002394,-3.203636,-8.644908,-221.512054,-578.254944,
-0.000599,-0.000599,-3.204224,-8.645496,-221.543549,-578.339966,
-0.000599,0.000000,-3.204834,-8.645496,-221.576187,-578.428040,
0.000000,0.000599,-3.204834,-8.644912,-221.607513,-578.512512,
0.000000,-0.001197,-3.204834,-8.646137,-221.640320,-578.601013,
0.002993,-0.000599,-3.201888,-8.646727,-221.671844,-578.686157,
0.002993,-0.001796,-3.198897,-8.648521,-221.703812,-578.772583,
0.001796,-0.001796,-3.197059,-8.650359,-221.736557,-578.861145,
0.000599,-0.001197,-3.196460,-8.651557,-221.768524,-578.947693,
0.000000,-0.001197,-3.196460,-8.652756,-221.800537,-579.034363,
-0.003591,0.000000,-3.200026,-8.652756,-221.832321,-579.120300,
-0.004190,0.000000,-3.204145,-8.652756,-221.863815,-579.205383,
-0.004190,-0.002394,-3.208355,-8.655162,-221.896057,-579.292358,
-0.002993,-0.001197,-3.211413,-8.656384,-221.928879,-579.380798,
-0.001197,-0.003591,-3.212608,-8.659970,-221.960953,-579.467224,
-0.001197,-0.002394,-3.213808,-8.662370,-221.993164,-579.554077,
-0.001796,-0.001197,-3.215608,-8.663569,-222.025375,-579.640930,
-0.001796,0.000000,-3.217357,-8.663569,-222.056702,-579.725342,
-0.001796,0.000000,-3.219201,-8.663569,-222.089767,-579.814270,
0.000000,0.000000,-3.219201,-8.663569,-222.121017,-579.898438,
0.001197,0.000000,-3.217971,-8.663569,-222.154114,-579.987549,
0.000000,0.001197,-3.217971,-8.662374,-222.186249,-580.074036,
-0.001197,0.000599,-3.219172,-8.661774,-222.218567,-580.160950,
0.000000,-0.001197,-3.219172,-8.662971,-222.250748,-580.247620,
-0.003591,-0.001796,-3.222776,-8.664773,-222.283096,-580.334595,
-0.005986,0.000000,-3.228745,-8.664773,-222.315292,-580.420959,
-0.002394,-0.001796,-3.231154,-8.666581,-222.347809,-580.508179,
-0.002394,0.000000,-3.233527,-8.666581,-222.379852,-580.594116,
-0.005387,0.000000,-3.238940,-8.666581,-222.412399,-580.681152,
-0.004788,-0.000599,-3.243658,-8.667171,-222.444336,-580.766602,
-0.004190,-0.001796,-3.247936,-8.669003,-222.477509,-580.855103,
-0.002993,0.000000,-3.250853,-8.669003,-222.509186,-580.939575,
-0.002394,0.000000,-3.253293,-8.669003,-222.542358,-581.027954,
-0.002993,0.000599,-3.256299,-8.668403,-222.575073,-581.114990,
-0.000599,0.001197,-3.256901,-8.667198,-222.607849,-581.202209,
-0.000599,0.001796,-3.257496,-8.665414,-222.640228,-581.288330,
-0.001796,0.004190,-3.259263,-8.661290,-222.672302,-581.373535,
-0.002394,0.004190,-3.261708,-8.657010,-222.705627,-581.461975,
-0.002993,0.001796,-3.264705,-8.655212,-222.738312,-581.548645,
-0.005387,0.000000,-3.270096,-8.655212,-222.771042,-581.635254,
-0.003591,0.001197,-3.273687,-8.654015,-222.803787,-581.721802,
-0.000599,0.001197,-3.274288,-8.652813,-222.836639,-581.808655,
0.000000,0.001796,-3.274288,-8.651032,-222.869110,-581.894470,
0.000599,0.000000,-3.273689,-8.651032,-222.901840,-581.980957,
0.003591,0.000000,-3.270071,-8.651032,-222.934799,-582.068115,
0.002993,0.000000,-3.267088,-8.651032,-222.967346,-582.154297,
0.001796,0.003591,-3.265284,-8.647423,-223.000168,-582.241272,
0.002394,0.001796,-3.262936,-8.645662,-223.032166,-582.326050,
0.000000,0.002993,-3.262936,-8.642682,-223.064667,-582.412109,
0.000599,0.001796,-3.262334,-8.640875,-223.097488,-582.499084,
0.000000,0.001197,-3.262334,-8.639654,-223.130753,-582.587158,
0.000000,-0.000599,-3.262334,-8.640250,-223.163254,-582.673218,
0.000000,-0.002394,-3.262334,-8.642650,-223.195938,-582.759827,
0.000599,-0.002394,-3.261732,-8.645056,-223.228714,-582.846680,
0.000000,-0.002394,-3.261732,-8.647440,-223.261185,-582.932800,
0.001796,0.000000,-3.259936,-8.647440,-223.293808,-583.019287,
0.000000,0.001197,-3.259936,-8.646235,-223.326630,-583.106384,
-0.000599,0.000599,-3.260536,-8.645634,-223.359329,-583.193054,
-0.002394,0.000599,-3.262936,-8.645034,-223.392029,-583.279724,
-0.001197,0.000000,-3.264101,-8.645034,-223.423798,-583.363831,
-0.001197,-0.001796,-3.265329,-8.646877,-223.457306,-583.452576,
-0.000599,-0.002394,-3.265916,-8.649224,-223.489334,-583.537354,
-0.001197,-0.001197,-3.267140,-8.650448,-223.522736,-583.625793,
-0.003591,-0.002394,-3.270727,-8.652840,-223.555405,-583.712219,
-0.001197,-0.001796,-3.271924,-8.654635,-223.588104,-583.798767,
-0.000599,-0.001796,-3.272523,-8.656434,-223.620895,-583.885437,
0.000599,-0.002394,-3.271924,-8.658831,-223.653656,-583.972107,
0.000000,-0.005986,-3.271924,-8.664665,-223.685547,-584.056580,
0.000000,-0.006584,-3.271924,-8.671412,-223.719070,-584.145447,
-0.000599,-0.005387,-3.272523,-8.676810,-223.751862,-584.232361,
-0.001197,-0.005387,-3.273724,-8.682212,-223.784683,-584.319458,
0.000000,-0.002394,-3.273724,-8.684547,-223.816605,-584.404114,
-0.001197,-0.004788,-3.274928,-8.689364,-223.849564,-584.491516,
0.000000,-0.004788,-3.274928,-8.694233,-223.882874,-584.579956,
0.001796,-0.004190,-3.273160,-8.698358,-223.915070,-584.665588,
0.002993,-0.004190,-3.270166,-8.702549,-223.947784,-584.752686,
0.000000,-0.001796,-3.270166,-8.704337,-223.980331,-584.839294,
0.002993,-0.002394,-3.267157,-8.706744,-224.013184,-584.926819,
0.001197,-0.001197,-3.265958,-8.707943,-224.045868,-585.014038,
0.000000,-0.001796,-3.265958,-8.709739,-224.078537,-585.101135,
-0.002394,-0.002394,-3.268353,-8.712133,-224.111221,-585.188232,
-0.001197,-0.003591,-3.269556,-8.715744,-224.144104,-585.275879,
0.000000,-0.004788,-3.269556,-8.720608,-224.177307,-585.364441,
-0.000599,-0.002993,-3.270145,-8.723550,-224.209473,-585.450195,
0.000000,-0.002394,-3.270145,-8.725932,-224.242020,-585.537048,
0.000000,-0.004190,-3.270145,-8.730136,-224.274826,-585.624634,
0.000000,0.000000,-3.270145,-8.730136,-224.308136,-585.713562,
0.001796,-0.001796,-3.268372,-8.731909,-224.340408,-585.799866,
0.000000,-0.001197,-3.268372,-8.733101,-224.372955,-585.886780,
0.000000,0.000000,-3.268372,-8.733101,-224.406174,-585.975525,
0.002394,0.000000,-3.265965,-8.733101,-224.438995,-586.063354,
0.001197,0.000599,-3.264785,-8.732512,-224.471191,-586.149475,
0.001796,0.001796,-3.262954,-8.730680,-224.504440,-586.238464,
0.003591,0.000000,-3.259383,-8.730680,-224.536850,-586.325317,
0.003591,0.000599,-3.255773,-8.730079,-224.569580,-586.413025,
0.002394,0.000000,-3.253381,-8.730079,-224.602081,-586.500244,
-0.001197,0.000000,-3.254553,-8.730079,-224.633957,-586.585754,
-0.002993,-0.001197,-3.257632,-8.731310,-224.667480,-586.675598,
-0.002394,0.000000,-3.260015,-8.731310,-224.699921,-586.762451,
0.000000,-0.001197,-3.260015,-8.732511,-224.732620,-586.850037,
-0.004190,0.000000,-3.264197,-8.732511,-224.765182,-586.937195,
-0.005986,0.000000,-3.270072,-8.732511,-224.797272,-587.022949,
-0.002993,-0.000599,-3.273065,-8.733109,-224.830002,-587.110229,
-0.002993,0.000599,-3.276127,-8.732496,-224.863525,-587.199585,
-0.001197,0.002394,-3.277327,-8.730097,-224.896378,-587.287109,
-0.002394,0.002394,-3.279673,-8.727750,-224.928528,-587.372620,
-0.001197,0.003591,-3.280872,-8.724154,-224.961380,-587.460022,
-0.001796,0.002394,-3.282666,-8.721762,-224.994186,-587.547180,
-0.000599,0.002993,-3.283276,-8.718708,-225.027679,-587.636108,
-0.001197,0.000599,-3.284453,-8.718120,-225.059967,-587.721863,
-0.001796,0.002993,-3.286285,-8.715067,-225.093491,-587.810730,
-0.000599,0.004190,-3.286871,-8.710966,-225.125641,-587.895996,
-0.000599,0.000599,-3.287482,-8.710355,-225.159241,-587.984985,
0.000000,0.000599,-3.287482,-8.709767,-225.191467,-588.070435,
0.000000,-0.000599,-3.287482,-8.710378,-225.224976,-588.159241,
-0.000599,0.000000,-3.288080,-8.710378,-225.257797,-588.246277,
0.000000,0.003591,-3.288080,-8.706780,-225.290726,-588.333435,
0.000000,0.001796,-3.288080,-8.705023,-225.322906,-588.418701,
0.000000,0.001197,-3.288080,-8.703793,-225.356705,-588.508118,
0.002993,0.000599,-3.285092,-8.703196,-225.389511,-588.595032,
0.000000,0.000599,-3.285092,-8.702595,-225.422455,-588.682251,
-0.002394,0.001796,-3.287483,-8.700802,-225.455292,-588.769165,
-0.003591,0.004190,-3.291013,-8.696683,-225.487640,-588.854675,
-0.004788,0.002394,-3.295796,-8.694291,-225.520569,-588.941467,
-0.004788,0.000599,-3.300697,-8.693679,-225.554352,-589.030457,
-0.002993,0.000000,-3.303625,-8.693679,-225.586670,-589.115540,
-0.001796,0.000000,-3.305452,-8.693679,-225.620300,-589.203979,
-0.001796,0.000000,-3.307219,-8.693679,-225.652832,-589.289551,
-0.002993,0.000000,-3.310204,-8.693679,-225.685852,-589.376282,
-0.002394,-0.002394,-3.312666,-8.696141,-225.719925,-589.465698,
-0.001197,-0.001796,-3.313837,-8.697896,-225.752335,-589.550720,
-0.002394,-0.002394,-3.316234,-8.700294,-225.785538,-589.637878,
-0.001796,-0.003591,-3.318066,-8.703959,-225.819397,-589.726685,
-0.001796,-0.005387,-3.319864,-8.709352,-225.852631,-589.813904,
0.000000,-0.003591,-3.319864,-8.712938,-225.885803,-589.900940,
0.000000,-0.004190,-3.319864,-8.717038,-225.918274,-589.986206,
0.000599,-0.001796,-3.319250,-8.718880,-225.952316,-590.075623,
0.000000,0.001197,-3.319250,-8.717709,-225.984772,-590.160828,
0.000599,0.000599,-3.318638,-8.717096,-226.018707,-590.250061,
0.001197,0.000599,-3.317438,-8.716496,-226.051971,-590.337402,
0.002394,-0.000599,-3.315045,-8.717095,-226.085114,-590.424561,
0.002394,-0.001197,-3.312645,-8.718295,-226.118332,-590.511963,
0.000000,-0.001197,-3.312645,-8.719462,-226.150604,-590.596924,
0.000599,0.000000,-3.312033,-8.719462,-226.184464,-590.686096,
0.001796,0.000000,-3.310236,-8.719462,-226.217575,-590.773315,
0.001796,0.002993,-3.308429,-8.716450,-226.250885,-590.861023,
0.002394,0.004190,-3.306035,-8.712259,-226.283951,-590.948181,
0.001796,0.004190,-3.304243,-8.708078,-226.316925,-591.035095,
0.001796,0.005986,-3.302446,-8.702090,-226.349976,-591.122131,
0.001197,0.002993,-3.301243,-8.699081,-226.383163,-591.209595,
0.001197,0.001197,-3.300047,-8.697886,-226.416107,-591.296509,
0.000000,0.001197,-3.300047,-8.696718,-226.448303,-591.381287,
0.000000,0.000000,-3.300047,-8.696718,-226.481842,-591.469727,
0.000599,0.000000,-3.299456,-8.696718,-226.514435,-591.555664,
0.000000,0.002394,-3.299456,-8.694282,-226.548035,-591.644165,
-0.002993,0.000000,-3.302452,-8.694282,-226.581100,-591.731201,
-0.005986,-0.001197,-3.308447,-8.695480,-226.614243,-591.818298,
-0.005387,0.000599,-3.313858,-8.694879,-226.647522,-591.905579,
-0.003591,0.000000,-3.317362,-8.694879,-226.679871,-591.990417,
-0.002394,0.000000,-3.319808,-8.694879,-226.713806,-592.079285,
-0.003591,0.000599,-3.323339,-8.694290,-226.746460,-592.164795,
-0.005387,0.000000,-3.328838,-8.694290,-226.780441,-592.253540,
-0.005387,0.001796,-3.334236,-8.692492,-226.813843,-592.340637,
-0.002394,0.002394,-3.336637,-8.690090,-226.847290,-592.427856,
0.000000,0.001197,-3.336637,-8.688900,-226.880478,-592.514282,
-0.001197,0.000000,-3.337835,-8.688900,-226.913910,-592.601257,
-0.001796,0.000000,-3.339632,-8.688900,-226.947311,-592.688171,
0.000000,-0.000599,-3.339632,-8.689490,-226.980240,-592.773865,
0.000000,0.000000,-3.339632,-8.689490,-227.014130,-592.862061,
0.000000,0.000599,-3.339632,-8.688903,-227.046890,-592.947266,
-0.001197,0.000000,-3.340858,-8.688903,-227.081116,-593.036316,
-0.000599,-0.000599,-3.341458,-8.689504,-227.114609,-593.123413,
0.000000,0.000599,-3.341458,-8.688907,-227.147934,-593.210144,
0.001796,-0.000599,-3.339694,-8.689494,-227.180740,-593.295471,
0.001796,-0.001796,-3.337862,-8.691326,-227.214783,-593.384094,
-0.001796,-0.001796,-3.339667,-8.693130,-227.248337,-593.471497,
-0.003591,-0.002993,-3.343259,-8.696124,-227.281784,-593.558472,
-0.002394,-0.002993,-3.345655,-8.699120,-227.315262,-593.645508,
-0.000599,-0.001796,-3.346253,-8.700913,-227.348679,-593.732422,
-0.001197,-0.002993,-3.347451,-8.703907,-227.382187,-593.819519,
-0.000599,-0.003591,-3.348051,-8.707507,-227.415756,-593.906799,
-0.003591,-0.002993,-3.351562,-8.710433,-227.448517,-593.991943,
-0.004190,-0.003591,-3.355849,-8.714108,-227.482849,-594.081116,
-0.001197,-0.001796,-3.357045,-8.715902,-227.516388,-594.168213,
-0.002993,0.000000,-3.360038,-8.715902,-227.549988,-594.255371,
-0.000599,0.000000,-3.360636,-8.715902,-227.583557,-594.342468,
0.000000,0.001197,-3.360636,-8.714730,-227.616455,-594.427795,
0.000000,0.000599,-3.360636,-8.714120,-227.650711,-594.516663,
0.000000,0.000000,-3.360636,-8.714120,-227.684265,-594.603638,
0.001197,0.000000,-3.359432,-8.714120,-227.718048,-594.691284,
0.000599,0.000000,-3.358832,-8.714120,-227.751709,-594.778625,
0.000000,-0.002394,-3.358832,-8.716462,-227.784561,-594.863892,
0.000599,-0.004190,-3.358230,-8.720680,-227.818375,-594.951660,
0.002394,-0.004190,-3.355781,-8.724966,-227.852707,-595.040894,
0.002993,-0.002993,-3.352793,-8.727954,-227.886169,-595.127991,
0.001197,-0.004788,-3.351618,-8.732652,-227.919052,-595.213684,
0.001197,-0.004788,-3.350398,-8.737532,-227.953201,-595.302795,
0.000599,-0.004190,-3.349798,-8.741734,-227.986786,-595.390442,
0.002993,-0.003591,-3.346802,-8.745329,-228.020294,-595.477966,
0.000000,-0.004788,-3.346802,-8.750106,-228.053665,-595.565247,
0.000000,-0.003591,-3.346802,-8.753616,-228.086380,-595.650879,
0.000000,-0.000599,-3.346802,-8.754230,-228.120682,-595.740540,
-0.003591,-0.002394,-3.350403,-8.756630,-228.154282,-595.828369,
-0.002993,-0.001197,-3.353403,-8.757831,-228.187897,-595.916199,
-0.002394,-0.002993,-3.355798,-8.760824,-228.221466,-596.003845,
-0.002993,-0.000599,-3.358729,-8.761411,-228.254349,-596.089600,
0.000000,0.000000,-3.358729,-8.761411,-228.288513,-596.178711,
0.000000,-0.000599,-3.358729,-8.762012,-228.322296,-596.266907,
-0.002394,-0.001197,-3.361073,-8.763185,-228.355194,-596.352722,
-0.001796,0.000000,-3.362864,-8.763185,-228.388733,-596.440125,
-0.001796,0.000000,-3.364702,-8.763185,-228.423187,-596.529846,
0.000000,0.000000,-3.364702,-8.763185,-228.456741,-596.617188,
0.000000,0.000000,-3.364702,-8.763185,-228.489639,-596.702881,
0.000000,0.000000,-3.364702,-8.763185,-228.523422,-596.790894,
0.000599,0.000000,-3.364090,-8.763185,-228.557831,-596.880554,
0.000000,0.000599,-3.364090,-8.762587,-228.591446,-596.968140,
0.000000,0.000000,-3.364090,-8.762587,-228.624969,-597.055481,
0.000000,-0.000599,-3.364090,-8.763175,-228.658081,-597.141724,
0.000000,-0.000599,-3.364090,-8.763776,-228.691833,-597.229736,
0.000000,0.000000,-3.364090,-8.763776,-228.725906,-597.318481,
-0.001796,0.000599,-3.365871,-8.763182,-228.759293,-597.405396,
-0.004190,0.000000,-3.370143,-8.763182,-228.793640,-597.494751,
-0.001197,-0.000599,-3.371341,-8.763782,-228.827377,-597.582458,
-0.000599,-0.001796,-3.371927,-8.765542,-228.860443,-597.668335,
-0.001197,-0.003591,-3.373152,-8.769215,-228.894943,-597.758057,
